Name	C3L-00004	C3L-00010	C3L-00011
SAA1	-0.5928370134180021	-1.0536762050042014	
SAA2	-0.6720158932581022	-1.5078101880643011	-0.1718426947922004
SAA2-SAA4	-0.4343845363382002	1.381167753445702	-0.0452312405728001
SAAL1	-0.0879701548065981	0.202610583562901	0.2155132946736024
SAC3D1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SACM1L	-0.3938685834908		
SACS	-0.0226493674036753	-0.0410703959056602	-0.3028717653044985
SAE1	0.2650975176190008		0.2893261825124006
SAFB	0.291645943778601	0.065236036875401	0.1723675927596027
SAFB2	0.0878246070720009	0.0358331189774006	0.1110725703340023
SALL1	-0.0646220983488028	-0.3717995280389026	
SALL2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SAMD1	0.1740281644717001	-0.0331908341315028	0.170884030130999
SAMD11	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SAMD12		-0.0633316652941999	-0.2467113065091978
SAMD4A	0.0190966146112999	-0.2507654298982018	0.0630275788192982
SAMD4B	0.1644419749896996		0.3446989220195001
SAMD9	0.1384706325751991	0.3392245901837007	
SAMD9L	0.4985925979352004	0.6192077161226983	0.1523570203778987
SAMHD1	0.6601429694603986	0.3770743412839011	0.0604966561264995
SAMM50	-0.2430457079106993	-0.4719487554695014	-0.4039018218749994
SAMSN1		0.2034740881232011	0.1538700503874003
SAP130	0.0916456182959991	0.0865387644129995	0.1043555968424989
SAP18	0.1832360063978982	-0.050196623803	0.1852009917197002
SAP30	0.5597843162898002	0.364406843299502	0.5409003603183002
SAP30BP	0.2069104584154999	0.0422597664005018	0.1617513759677998
SAP30L	0.2138672335755985	-0.1067205036923013	-0.2395680453197002
SAR1A	-0.0030421271885998	-0.0042621553109008	0.3433244284971977
SAR1B	0.1159320402527015	0.0434707766804009	0.0162217143430005
SARAF	0.3283851628117986	0.9485410033103	0.1293178651283
SARDH	-1.3348637416866005	-1.599727152346201	-0.8770140862274012
SARM1	-0.2653680443634982	-0.1448805797323977	-0.3117354303451982
SARNP	0.2680575485725001	0.1720021587562002	0.1738930585342012
SARS	0.3149777824004012	0.1720332394628023	0.4879819059599022
SARS2		-0.6869447155091991	-0.2653750583891998
SART1	0.2082659613700989	0.0611658643734002	0.2069858421371009
SART3	0.3432686749785993	0.2362402488015008	0.1974489143818018
SASH1	-0.0226493674036753	0.4955672314676995	0.0085235909200107
SASH3	0.8039675442386987	0.4866688222960995	0.000454408747899
SAT2	-0.8735412565753009	-1.2209990718193993	-0.8098712923098006
SATB1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SATB2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SAV1	-0.2975269301471001	0.2354727182218	-0.2081132280430999
SAYSD1	-0.549448575801101	-0.0410703959056602	
SBDS	0.1458936187963005	0.2999543442723009	0.0928830073824008
SBF1	0.1027739341612026	0.158538632563701	0.0605157905993004
SBF2	-0.1661576320645004	-0.1973685535505999	-0.043013041589603
SBNO2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SBSN	-0.4231330766295009	0.4374970677489003	0.2425199026294998
SBSPON	-0.3632956203337016	0.4886130758183	-0.9688473206803004
SC5D	-0.4992463798562986		-0.0650952998907001
SCAF1	0.2997626546535982	0.1502106144178973	
SCAF11	0.2671378026706996	0.1634858036902996	0.2647256696439015
SCAF4	0.2549861017410003	0.3110669177734024	0.2517795228978023
SCAF8	0.2225601910968996	0.0434155298737977	0.1283870671457982
SCAI	-0.2028608585216034	-0.1858737259078004	0.6178271916007994
SCAMP1	0.0743316369690988	0.0274886679911005	0.0295119835489004
SCAMP2	0.1115390080747004	0.2296447536417005	-0.1652510780509998
SCAMP3	0.0890651364758988	0.276467718248	0.1813346706622987
SCAMP4	-0.3813229730049023	-0.0940055317467028	
SCAMP5	-0.0226493674036753	-1.3050551989264996	-0.2648038486840995
SCAND1		-0.0855764625409989	0.0085235909200107
SCAP	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SCAPER		0.7040785097146981	
SCARB1	-0.3634807098790027	0.3147259209280975	0.6999051902558975
SCARB2	-0.191307644140199	-0.2094719632311986	-0.0558940980381983
SCARF1	0.3992149493297993	0.2176736298862991	0.240248097104498
SCARF2	0.3726749997472005	0.1314739759718008	0.0733806435847021
SCCPDH	-0.0380506565087017	-0.1119846515164013	-0.4331142372210017
SCD	-0.5967229650247993	-0.6543020218585979	1.2920410076019024
SCD5	-0.9825053342704992	-0.1124196181594001	-0.6012707147676011
SCFD1	-0.0433184964043	-0.1574071142817991	0.0842703073079996
SCFD2	0.0997700840355015	0.1804331913576006	0.2613159600087016
SCG2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SCG3	-0.8238984869571979	-0.0410703959056602	0.0085235909200107
SCGN	0.8178219275743003	-0.8520004223751023	-1.0956931565131995
SCHIP1	-0.0226493674036753		0.0085235909200107
SCIN	-1.0636677153878011	-1.8038975886715	-0.6891743279773018
SCLT1	-0.0226493674036753		-0.1432531421846974
SCLY	0.1036481019189992	-0.2186185921281023	-0.4699188527483002
SCMH1	-0.0226493674036753		0.0085235909200107
SCML2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SCN4B	-0.0226493674036753		0.0085235909200107
SCNN1G	-0.0226493674036753		0.0085235909200107
SCO1		-1.067395278507199	-0.6317011959297004
SCO2	0.019184246552502	-0.0434914869601997	-0.3705026245255993
SCOC	-0.4263089318529012	-0.1764420662522034	
SCP2	-0.4073622694910988	-0.0003490049470009	-0.3234183228342004
SCPEP1	-0.7929802771054	-0.9839874254764	-0.4953551839021984
SCRIB	-0.2455870039644985	-0.0410703959056602	0.0085235909200107
SCRN2	0.0574264442539984	-0.6707018253338006	-0.5270807761109992
SCRN3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SCUBE1	-0.4751865088746	-0.3504088013515024	-0.2695032628634025
SCUBE2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SCUBE3	-0.7326841598631013	-0.5361837182861002	-0.288359594500701
SCYL1	0.0425127431696025	0.0220200320697011	0.2177626403519
SCYL2	-0.1538679329883976	-0.2230595268526976	-0.0587860116775971
SCYL3	-0.397190150693099	-0.0512391264057008	-0.0239827436953987
SDAD1	0.2247782996848002	0.0927045374598022	0.1995756164020008
SDC1	-1.0495627623312984	-0.7280740370494989	-0.4181474873659994
SDC2	-0.1042010381776989	0.0129489408036	-0.0834514782368991
SDC3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SDC4	-0.4071408788011013	-0.157879185586502	-0.5642588626595
SDCBP	-0.0226493674036753	-0.0410703959056602	-0.0869849861980007
SDCBP2	-0.6880111527416979	-0.0410703959056602	-0.3199864462157009
SDCCAG8	0.2239504657999021	0.2159722662701994	0.3323122523831011
SDE2	0.4250475699544011	0.2914790528528002	-0.0276497689153991
SDF2	0.1993193480656998	-0.3901956451422989	
SDF2L1		-0.0458621074646003	
SDF4	-0.1214493751216991	-0.1595560490077012	
SDHA	-0.3676234935831993		-0.5618002516681991
SDHAF1		0.0312235136162009	-0.3433615991819997
SDHAF2	0.0284723115772002	-0.8095718825914027	-0.1514791546242016
SDHAF3	-0.1694843282147004	-0.5508016295468998	-0.5509137763264
SDHAF4	-0.080826993857201	-1.1595019960757007	-0.2977504257946002
SDHB	-0.3894655714567001	-1.0859598426321997	-0.7353052637807984
SDHC	-0.329668825547003	-0.7778157932629028	
SDHD	-0.0226493674036753	-0.7989110115605023	-0.455720491294901
SDK1	-0.8445030949594	0.5463071196570013	
SDR39U1		-1.0492801005546006	-0.7178906674784002
SDS	0.4644315055006026	0.7180987406816007	0.1839652145536021
SDSL	-0.3247499350048989	-0.9900093749998008	-0.2985232092434984
SEC11A	-0.2220356527544993	-0.0410703959056602	0.0085235909200107
SEC11C	-0.1996717641294978	-0.5784257097909986	-0.6782045666071994
SEC13	0.0708558756746987	-0.0841594489418006	0.1097908375206984
SEC14L1	-0.0552153328645026	-0.149515686174901	0.1813948254322
SEC14L2	0.1179576015607005	-0.5142189740476013	0.3734102918036015
SEC14L4	-0.7072849681820976	-0.2595076547414977	0.6475937560561
SEC16A	-0.1233317404076004		0.2665545984411004
SEC22A	0.1049542780658007	0.2754825599689994	0.4333159481395015
SEC22B	0.0573265515558993	-0.0160706149105003	0.4845416136427011
SEC23A	0.0875400268387984		0.2478945808096994
SEC23B	0.3259858521417023	0.1246651412748995	-0.1143227949002003
SEC23IP	0.1951611169500999	-0.0300371149041005	0.2968843916603987
SEC24A		-0.0114080617468026	0.2213960319366989
SEC24B	0.115940300956197	-0.0358283820962021	-0.0726004061455007
SEC24C	0.1642921403587003	-0.0471371573281978	0.2540252765018032
SEC24D	0.112546730497101	-0.0745968959110001	0.2448857132909018
SEC31A	0.1303697746949979	-0.1182862577246019	0.1503212652295999
SEC61A1	-0.0514501501961995	0.0218661536295031	0.5035095786465007
SEC61B	-0.0714617615767992	-0.0865424171389968	0.5902269517368026
SEC61G	-0.0226493674036753	-0.0191370165540014	0.1536261821243983
SEC62	-0.0833175294753019	0.0769501680656006	0.4499411488980982
SEC63	0.0909026187110982	0.115665370098199	0.5119200476649972
SECISBP2		0.1740836132692003	-0.0047902485735988
SECISBP2L	0.1583052914124997	-0.0410703959056602	0.0085235909200107
SECTM1	-0.0226493674036753		0.0085235909200107
SEH1L	0.2642468014013026	0.3002838716974025	0.1152930051047001
SEL1L		-0.0287884844701018	0.3721052430416982
SEL1L3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SELENBP1	-0.6016428299815004	-0.6506893894496991	-0.6064969497187
SELENOF	-0.1195404651552003	0.0590071413983998	0.4610997324006973
SELENOH		0.4060516235510967	0.1623198467261986
SELENOI	-0.3677308126191008		0.5844121997523004
SELENOK	0.0030347206807981	-0.0887482294371011	0.1803118019137989
SELENOM	-0.2940635525888986	-0.6155907122910981	-0.1059397818097984
SELENON	-0.0226493674036753	-0.6781672486472027	0.0085235909200107
SELENOO	-0.446928486233599		-0.3684887888380004
SELENOP	-0.728790605162601	0.6145678059467983	-0.2537722051003008
SELENOS	-0.1606548842761981	0.3149040034757994	0.3772573322911015
SELENOT	-0.2223076572854018	-0.3181789583776008	0.1729608886445993
SELENOW	0.4796417414220001	0.3305622057954985	
SELL	-0.3022168642660006	1.3796312835150992	-0.3769913526574023
SELP	0.2835848962014999	0.6681295869596973	0.0148019527806973
SELPLG	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SEMA3B	-0.7228202835855022	-0.4393254130014021	0.0085235909200107
SEMA3C	-0.0226493674036753		0.0085235909200107
SEMA3F	0.2313855004975024	0.1136841926033013	0.0085235909200107
SEMA3G	-0.3784149395329984	0.0612278578492002	0.0085235909200107
SEMA4A	0.1372637558606975	-0.0410703959056602	0.0085235909200107
SEMA4B	-0.4529325498101997	0.2711121158444989	0.4721823560327003
SEMA4C	0.070211450386303		0.491459542721703
SEMA4D	-0.5354159500964002	-0.4107681228457024	-0.6899594769807997
SEMA4G	-0.0226493674036753	-0.0410703959056602	0.2697742558100984
SEMA5A	-0.208269053410799	0.1255401893804978	-0.2603965289303004
SEMA5B	1.3652247318074018	2.0271541769141024	0.6327887645065005
SEMA6A			0.0085235909200107
SEMA6B	-0.0226493674036753	0.3776183840885992	0.0085235909200107
SEMA7A	-0.2026072141831996	-0.0410703959056602	0.0085235909200107
SENP1	0.2059813303929019	0.0034307182013008	0.3594348581699016
SENP2	-0.1784751610586	0.0655357426829005	0.0085235909200107
SENP3	0.2015853173462999	-0.1761377228192024	0.1445506685594999
SENP5	-0.0796022522497991	-0.0410703959056602	0.0085235909200107
SENP6	0.0366899565258016	-0.0128567799000976	0.0085235909200107
SENP7	0.1349484353015988	0.4095844236431993	-0.0278732967092985
SENP8	0.2251604099783009	0.0597915680856005	-0.201750992608698
SEPHS1		0.059194897511702	0.0948494229515013
SEPHS2	-0.0398244490431984	-0.5318823059826984	
SEPSECS	0.6131145263250026	0.3730660796180025	-0.356060827139597
SEPT1	0.7919075719364984	0.3247307253599985	
SEPT10	0.1307468519764007	0.0769736747168003	0.4961237144782017
SEPT11	-0.2155180640960026	-1.1469771186288966	-0.0055128136519009
SEPT2	0.1492097289820008	0.2837614365073016	0.0968674231882999
SEPT3	0.4428398197616018	0.8827016801376004	0.9730365962796022
SEPT4	-0.6192282202156002	-0.922700538210897	-0.3167128942954988
SEPT5	-0.2734446271793977	0.8566229196575996	0.4594524068218994
SEPT6	0.2708494800919006	-0.0512346470623014	-0.134874845420402
SEPT7	0.0435843189513994	0.2130990901516974	
SEPT8	0.0656520358388022	-0.0410703959056602	0.761302817693191
SEPT9	1.1061888206127686	1.363198236560686	0.9401887754293764
SERAC1	-0.2998446159842985	-0.7449950580767002	-0.5567874032454014
SERBP1	0.8517688552202219	0.5969790800454847	0.9893458109339546
SERF1B	-0.1133319616876029	-0.265232491741603	0.0085235909200107
SERF2	0.1525231234319974	0.0223886599792989	0.1037585991042994
SERGEF	-0.1303519343353017		0.3343339273932991
SERINC1	0.2979645054866999	-0.0270134524850007	0.0713531024007991
SERINC3	-0.1326423846719003	-0.0410703959056602	0.2378303420284986
SERINC5	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SERPINA1	-0.6335633726314036	1.3019898483740988	-0.0867607218527056
SERPINA10	-0.4679740396004987	0.6373076633521997	-0.188978393017301
SERPINA2	-0.0226493674036753	-0.0410703959056602	-0.1505890117505011
SERPINA3	-0.4532520259659023	1.106104961814399	0.0050486975482967
SERPINA4	-0.9014478378398998	0.8015852139656019	-0.4664583544427004
SERPINA5	-0.9895171572985006	-0.2472260014429003	-0.6580568526090005
SERPINA6	-0.5758562819385986	0.961528336050101	
SERPINA7	-0.4569050278189977	1.0137928511104022	-0.4035689405674993
SERPINB1	0.7065012581490997	0.5706492644420997	0.2219071336876012
SERPINB10	0.3859659748498033	-0.0410703959056602	0.0085235909200107
SERPINB5	-0.0226493674036753	-0.0410703959056602	
SERPINB6	0.2872246914779026	0.3926702396634027	0.2368414536713032
SERPINB7	-0.0226493674036753	-0.0410703959056602	
SERPINB8		0.4023743059850986	0.4143289020107978
SERPINB9	0.333384063347502		0.0277154850816003
SERPINC1	-0.3611773831030974	0.9899383749655007	-0.5761646253813985
SERPIND1	-0.4928748830137017	1.3372192362070976	-0.1515712392065005
SERPINE1	-0.2604215008725993	-0.6548452488294992	-0.1401915257841998
SERPINE2	-0.0226493674036753	-0.0410703959056602	0.6336861600751007
SERPINF1	-0.7216334470447983		-0.2012922328462992
SERPINF2	-0.5067892979517978	0.9376168992815008	-0.2322270347582993
SERPING1	-0.6904783425930994	0.8913658227310997	-0.1443767168741025
SERPINH1	0.1426446886498986	0.0212218022532972	0.6758190452768993
SERPINI1	-0.2485865093036991	-0.1472753909737001	0.2568396578418976
SESN1	-0.2545983466219007	-0.2304292117744993	-0.2202313736893017
SESN2	0.1135019695618987	0.1425954020089009	
SESN3	-0.0226493674036753	-0.0410703959056602	
SESTD1	0.1736607185221998	0.2380138727122975	-0.2053036489176029
SET	1.080007636776994	0.9102482533267072	0.717852875820401
SETD1A	0.2609681294159003	0.1034779650026997	
SETD1B		-0.2205109113474996	-0.0638798482174997
SETD2	-0.3640509377259989	-0.003856584880502	0.071930848448698
SETD3	-0.0992374705177994	-0.3941927520919996	-0.2913845081014977
SETD7	0.3531799726692988	-0.0751952770261005	0.1727992850580975
SETD9	-0.2773976928292008	-0.0410703959056602	-0.2984365632402017
SETDB1	0.2925153786609975	0.3146506335382995	0.2009755445149005
SETMAR	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SETSIP	-0.0226493674036753	-0.0410703959056602	-0.0011135220663974
SETX	0.2707951661515011	0.3362312661416985	-0.0472492804061986
SEZ6L2	-0.0226493674036753	0.4861214925109003	0.0085235909200107
SF1	1.2649392656374927	0.0177988617151995	0.8545120176258137
SF3A1	0.2467209490441995	0.0015390788522004	0.1849540760026009
SF3A2	0.1890225285312007	0.0286383561393001	0.2053867554766988
SF3A3	0.2360071367198024	0.0537962329236022	0.2131441391429014
SF3B1	0.1514769837026008	0.0106356971511019	0.1737962103827009
SF3B2	0.1848217871801019	0.0533480728461023	0.2173284234626002
SF3B3	0.2766726166891011	0.0768463331693993	0.2989074850194023
SF3B4	0.188229244068701	-0.0302903855032994	0.3195238045074014
SF3B5	0.2463546589072968	-0.0906923078535015	0.2164404397466982
SF3B6	0.3121410543827032		0.2105237245697005
SFMBT1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SFN	-0.6777394642539996	-0.1216786593221002	-0.8801166067310007
SFPQ	0.2473598611843997	0.0461617598333994	0.1528864458718999
SFR1	-0.0226493674036753	-0.0410703959056602	
SFRP1	-1.2077546786633988	-2.0033478477903977	-1.1903801627734971
SFRP2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SFRP4	-0.0226493674036753	-0.0410703959056602	0.4398172961802977
SFSWAP	0.0717421927601975	0.1659404578402003	
SFT2D2	0.1321454558692991	0.1534343140959001	-0.2549166587410986
SFT2D3	-0.0635544685928017	0.260890103212997	0.4444742488337993
SFXN1	0.0201283882649008	-0.6541917802287998	-0.2897688783383003
SFXN2	-0.9532033824258016	-1.8893127899646025	-0.8933582554640012
SFXN3		-0.0441122930172994	0.3861759246841992
SFXN4	-0.2778468771340989	-0.6389236410525002	-0.1133516903584989
SFXN5	-0.9224595355741982	-0.9062862964141978	-0.2444914738495995
SGCB		-0.0410703959056602	0.2763003673273018
SGCD	-0.0226493674036753	-0.8881299078159017	0.4784997931214008
SGCE	-0.0226493674036753		0.2675864338836007
SGF29	0.2375401212261003	0.104490867434503	0.2548492386071004
SGIP1	-0.0226493674036753	-0.2475749800298992	0.0085235909200107
SGK1	-0.0226493674036753	-0.0410703959056602	
SGK2	-0.8022014605822001	-0.6454532569552995	-0.3854078440344004
SGK3	0.1645710165129017	0.0328595974441015	
SGMS1		-0.0410703959056602	-0.0227509882204977
SGO2	-0.0226493674036753	0.8895052493470993	0.0085235909200107
SGPL1	-0.0061618621929007	0.0202398427118985	
SGPP1	-0.2277005707772978	-0.4079773866633011	-0.3378429272247985
SGPP2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SGSH	-0.2062163335956981	-0.5718169026383997	-0.3003920534995999
SGSM1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SGSM3		0.1217072914208009	0.0732135902398027
SGTA	0.3187198536490002	0.1411959964900014	0.2441974698912013
SGTB	0.2481710130321985	-0.1207118195606007	0.3734791297503008
SH2B1	-0.2123550216021997		-0.0810696947215987
SH2B2	0.1419923136457015	-0.0410703959056602	0.237924047975003
SH2D1A	0.7236420483996967	0.375706677712099	-0.6309613825396027
SH2D2A	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SH2D3A	0.1208268324987997	0.4565639405765012	-0.0781411566327001
SH2D4A	0.1400387480865994	0.1317592816986987	-0.2194521162852005
SH3BGRL	0.3583119175972982	-0.0938046915055998	
SH3BGRL2	0.0149699195260027	0.0298488838396017	-0.6138771231874998
SH3BGRL3	0.5886868945636011	0.1114273198689019	0.2773174893916029
SH3BP1	0.6709174483222	0.4015364884653003	0.2227402707503998
SH3BP2	-0.0326579202557013	0.4154123557480992	0.4141175134543005
SH3BP4	-0.0656271927732987	0.2424321696651006	0.1060380827137024
SH3BP5	-0.0047138355990981		0.5530200088807007
SH3BP5L	0.7909619819353004	0.4798212023370993	-0.0066800618035998
SH3D19	-0.2134390127374992		-0.3945588636391016
SH3D21	-0.1696740595673986	-0.0410703959056602	0.0085235909200107
SH3GL1	0.2023913348137006	0.5907464522754005	0.6336431450552986
SH3GL2	-1.5910998796542015	-2.067176108426501	-0.7554767294824032
SH3GLB1	0.4766301989679995	1.2499519539053296	0.256141925830299
SH3GLB2	0.0631920067072009	0.019180811949102	-0.2701954844236987
SH3KBP1	0.314706788380601	0.1127094433664979	0.0308730863890006
SH3PXD2A	0.1264063685568998	0.3935339771573999	0.6147796325479007
SH3PXD2B	-0.1138404713018985	-0.0660656690586982	0.8804017370456023
SH3RF1	0.2817047962820992	0.3290948279032975	-0.0136567012983022
SH3RF3	-0.0226493674036753	0.0197982843806983	0.4541460567377982
SH3TC1	-0.0662629322798018	-0.0900571101364988	-0.2502026559529007
SH3YL1		-0.5521991453343985	-0.9468093542256996
SHANK2	-0.2153027075838025		
SHANK3	-0.0985723951521002	0.3333470067592969	-0.0712449607048028
SHARPIN	0.2768669768248984	-0.0790881774372032	-0.0130759192911007
SHB	0.1109481664882991	0.3818289145359976	-0.0620756401152995
SHBG	-0.9869731782231989		-0.379337638490398
SHC1	-0.0226493674036753		0.0085235909200107
SHCBP1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SHE	0.1431678087317003	0.3598861384203005	0.0085235909200107
SHF	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SHISA2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SHISA3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SHISA4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SHISA5	-0.0226493674036753	-0.1431986659601029	
SHKBP1		0.394841318292098	0.0499253846211011
SHMT1	-0.2583467240426991		-1.2779952818165017
SHMT2			0.1461326191820013
SHOC2	0.1647668328107982	0.1430761097306999	
SHPK	0.2721783998635985	-0.0141570634000025	
SHPRH	-0.0226493674036753		0.0085235909200107
SHROOM1	0.0738555432708984	0.0516607085313972	0.4635569949706983
SHROOM2		-0.2023218794096025	-0.3391738142133
SHROOM3	-0.8456975533363007	-0.5046542227880018	-0.2946528003839005
SHROOM4	0.0071192219092991	-0.041612745725299	-0.1696389607119002
SHTN1	0.1858715737478001	-0.1946676065677017	0.0366303352430996
SIAE	-0.8091837402339976	-0.5337968757577976	-0.5803049290282978
SIAH1	0.3472747853866024	0.0479426730724022	0.4499516071621024
SIAH2	-0.0226493674036753		0.0085235909200107
SIDT2	-0.3431602412385003	-0.4696594027649005	0.1138252009758992
SIGIRR	-1.0384543183542014	-0.644060456128802	
SIGLEC1	-0.3247696185563988		0.2719753431276003
SIGLEC10	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIGLEC5	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIGLEC7	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIGLEC9		0.2186447631202028	0.0085235909200107
SIGMAR1	-0.0226493674036753	-0.0989001355525012	0.5423916523340999
SIK2	-0.0473174530934024	0.135833269182001	-0.0503566329541022
SIK3		0.0551006478365999	
SIKE1	0.1361086643426007		0.1651583986959011
SIL1	0.0117856997489021	0.0098238046011011	0.2220886073606997
SIM1		-0.0410703959056602	-0.3431868998057012
SIN3A	0.1773334125938994	0.0752846003336991	0.1712809971592009
SIN3B	0.0431990694281978	-0.0032237903956015	0.1503393659531972
SINHCAF	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIPA1		0.5433386586949993	0.2011228955411006
SIPA1L1	-0.204392493274799	-0.4837504865781987	-0.5839795040499992
SIPA1L2	0.1440355620157021	0.809401660664502	0.4723124521968991
SIPA1L3	-0.3706413939386018	-0.1378108011772027	-0.2034050856999023
SIRPA	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIRT1	0.1346472895281998	-0.0084946675958015	0.1757127550167006
SIRT2	0.5453243721802004	0.0637610454514999	-0.020667356976098
SIRT3	-0.0744270424747028	-0.9245360117445998	-0.4045647116834026
SIRT4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIRT5	-0.1170156084026991	-0.1260492711684974	-0.2633697423488996
SIRT6	-0.1412781313853983	0.3448851471511993	0.0916982748418994
SIRT7	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIT1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SIVA1	0.0565378923379996	0.1287494128652007	0.1147364140710998
SIX5	0.4683385018403001	-0.0410703959056602	0.0085235909200107
SKA1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SKA2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SKAP1	0.8678945273006029	-0.0410703959056602	-0.4088805003701985
SKAP2	0.7211083230574005	0.2330797115810022	-0.0755664145786986
SKI	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SKIL	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SKIV2L		0.1471171899771981	-0.2229255879882999
SKP1	0.2916536093354018	0.0189270866352019	0.1235960261178021
SKP2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLAIN2	-0.0230717800971014	0.2317967545988999	-0.0608898237523014
SLAMF6	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLBP	-0.0226493674036753	-0.0410703959056602	0.1084966698738014
SLC10A2	-0.0226493674036753	0.2053139076154977	0.0085235909200107
SLC11A2	-0.8907344260206003	-0.3437844233414999	0.1497954881253988
SLC12A1	-1.4937237397492993	-2.124529607866698	-1.0206060213035997
SLC12A2	-0.4159490858705013		-0.0958612042431994
SLC12A3	-0.9903448075464992		-0.6927695718967009
SLC12A4	-0.020744569559799	0.4242783824466016	0.3357127056406987
SLC12A5		-0.0410703959056602	-0.1430520065796017
SLC12A6	-0.3542109902086992	-0.0410703959056602	-0.2057900916692005
SLC12A7	-0.2097475266602017	0.3044045249185992	-0.0840692095482005
SLC12A8	-0.2851538902941009	-0.0410703959056602	0.0085235909200107
SLC12A9	-0.1413334970700006	0.0549826498494	0.1008782942051027
SLC13A1	-1.5422654405572018	-2.4691235082561	0.0085235909200107
SLC13A2	-2.4429625876848995	-0.9737129978013996	-1.5522465361902995
SLC13A3	-1.693364610753502		-1.0115245919500992
SLC14A1	-0.0226493674036753	0.0111605373637999	0.0085235909200107
SLC15A1	-1.0196706035894998	-0.0410703959056602	
SLC15A2	-1.3523015382201995	-1.8831347115399983	
SLC15A3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLC15A4	0.0978075025251996	0.5758040042438992	
SLC16A1	-0.1666790293460991	-0.2724326750507017	0.9484153866923002
SLC16A10	-1.2023199822417006	-0.7776007226787982	-0.3309455120385997
SLC16A12	0.2308494819810001		0.0085235909200107
SLC16A2	-1.0348811843183974	-0.0410703959056602	-0.1840721505525984
SLC16A3	0.4900097470935982	0.8660354214030974	
SLC16A4		-0.6456543750678989	-0.6726858623639985
SLC16A7	-1.8074553032911	-2.022357028654099	-0.7511318826196991
SLC16A9	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLC17A1	-0.0226493674036753	-0.0410703959056602	-0.2221555575959008
SLC17A3	-0.7117358567000984	-1.1674507137940004	-0.931525664422498
SLC17A5			
SLC19A1	-0.0226493674036753	-0.0410703959056602	
SLC19A3	-0.0226493674036753	-1.6350119146432007	-0.6981772502543997
SLC1A1		-0.0588071974403981	-0.2898186872653988
SLC1A3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLC1A4	0.3597565374231025	0.6618442529158024	0.0085235909200107
SLC1A5	-0.4138813256197018	-0.2984643910827991	0.2334961158192996
SLC20A1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLC20A2	-0.4735280144842981	-0.4241574877842993	-0.438044915904399
SLC22A11	0.0278869027414002	-0.1156976874954977	-0.6090729135244003
SLC22A12	-0.9745953777288002	-0.9457609473678978	-0.7921662672910976
SLC22A13	-0.9918251350189992	-0.7523957550792986	-0.3895541603002997
SLC22A15	-0.0226493674036753	-0.0410703959056602	0.3260542657355004
SLC22A18	-0.2593800634471997	0.6391726590996001	0.2946067625695008
SLC22A2	-1.282899175533501	-1.3100452579315025	-0.9979652501514024
SLC22A23	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
SLC22A3	-0.0226493674036753		
SLC22A4	-0.5651035517356994	-0.8129709701586023	-0.6909189092584996
SLC22A5	-0.9000258064661004		-0.8034939873206994
